país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Portugal,"PRT","Población, mujeres","SP.POP.TOTL.FE.IN","4619653","5425633"
Portugal,"PRT","Población, total","SP.POP.TOTL","8857716","10300300"
Puerto Rico,"PRI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.487","83.853"
Puerto Rico,"PRI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.7196097560976","79.9736341463415"
Puerto Rico,"PRI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.084","76.279"
Puerto Rico,"PRI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1691900000","NA"
Puerto Rico,"PRI","Población, hombres","SP.POP.TOTL.MA.IN","1165549","1598292"
Puerto Rico,"PRI","Población, mujeres","SP.POP.TOTL.FE.IN","1192451","1726709"
Puerto Rico,"PRI","Población, total","SP.POP.TOTL","2358000","3325001"
Qatar,"QAT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","63.344","80.034"
Qatar,"QAT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","61.094","78.331"
Qatar,"QAT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.212","77.568"
Qatar,"QAT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","166928571428.571"
Qatar,"QAT","Población, hombres","SP.POP.TOTL.MA.IN","26763","1981342"
Qatar,"QAT","Población, mujeres","SP.POP.TOTL.FE.IN","20621","657869"
Qatar,"QAT","Población, total","SP.POP.TOTL","47384","2639211"
"Región Administrativa Especial de Macao, China","MAC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","66.405","86.921"
"Región Administrativa Especial de Macao, China","MAC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","64.828","83.991"
"Región Administrativa Especial de Macao, China","MAC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.996","81.013"
"Región Administrativa Especial de Macao, China","MAC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","50361201096.4366"
"Región Administrativa Especial de Macao, China","MAC","Población, hombres","SP.POP.TOTL.MA.IN","82460","298823"
"Región Administrativa Especial de Macao, China","MAC","Población, mujeres","SP.POP.TOTL.FE.IN","85336","323744"
"Región Administrativa Especial de Macao, China","MAC","Población, total","SP.POP.TOTL","167796","622567"
Reino Unido,"GBR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.2","83"
Reino Unido,"GBR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","71.1268292682927","81.1560975609756"
Reino Unido,"GBR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","68.2","79.4"
Reino Unido,"GBR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","72328047042.1588","2637866340434.13"
Reino Unido,"GBR","Población, hombres","SP.POP.TOTL.MA.IN","25304066","32576706"
Reino Unido,"GBR","Población, mujeres","SP.POP.TOTL.FE.IN","27095934","33446584"
Reino Unido,"GBR","Población, total","SP.POP.TOTL","52400000","66023290"
República Árabe Siria,"SYR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.389","77.418"
República Árabe Siria,"SYR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","51.971","70.963"
República Árabe Siria,"SYR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.671","65.407"
República Árabe Siria,"SYR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","857704431.686497","NA"
República Árabe Siria,"SYR","Población, hombres","SP.POP.TOTL.MA.IN","2337865","9231064"
República Árabe Siria,"SYR","Población, mujeres","SP.POP.TOTL.FE.IN","2235647","9038804"
República Árabe Siria,"SYR","Población, total","SP.POP.TOTL","4573512","18269868"
República Centroafricana,"CAF","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.094","54.83"
República Centroafricana,"CAF","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","36.489","52.89"
República Centroafricana,"CAF","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","34.948","50.974"
República Centroafricana,"CAF","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","112155598.949571","1949411659.20453"
República Centroafricana,"CAF","Población, hombres","SP.POP.TOTL.MA.IN","739365","2298019"
República Centroafricana,"CAF","Población, mujeres","SP.POP.TOTL.FE.IN","764143","2361061"
República Centroafricana,"CAF","Población, total","SP.POP.TOTL","1503508","4659080"
República Checa,"CZE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.34","82.6"
República Checa,"CZE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","70.3487804878049","79.4756097560976"
República Checa,"CZE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.5","76.5"
República Checa,"CZE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","215913545038.43"
República Checa,"CZE","Población, hombres","SP.POP.TOTL.MA.IN","4669302","5207665"
República Checa,"CZE","Población, mujeres","SP.POP.TOTL.FE.IN","4932704","5386773"
República Checa,"CZE","Población, total","SP.POP.TOTL","9602006","10594438"
República de Moldova,"MDA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.791","75.996"
República de Moldova,"MDA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","61.995","71.718"
República de Moldova,"MDA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","58.024","67.441"
República de Moldova,"MDA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","8128493432.07741"
República de Moldova,"MDA","Población, hombres","SP.POP.TOTL.MA.IN","1190215","1702941"
República de Moldova,"MDA","Población, mujeres","SP.POP.TOTL.FE.IN","1353785","1846255"
República de Moldova,"MDA","Población, total","SP.POP.TOTL","2544000","3549196"
República Democrática Popular Lao,"LAO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","44.949","68.571"
República Democrática Popular Lao,"LAO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","43.204","67.021"
República Democrática Popular Lao,"LAO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","41.543","65.446"
República Democrática Popular Lao,"LAO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","16853087485.4118"
República Democrática Popular Lao,"LAO","Población, hombres","SP.POP.TOTL.MA.IN","1042273","3420930"
República Democrática Popular Lao,"LAO","Población, mujeres","SP.POP.TOTL.FE.IN","1078623","3437230"
República Democrática Popular Lao,"LAO","Población, total","SP.POP.TOTL","2120896","6858160"
República Dominicana,"DOM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.367","77.3"
República Dominicana,"DOM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","51.787","74.048"
República Dominicana,"DOM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.396","70.999"
República Dominicana,"DOM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","672399700","75931656814.657"
República Dominicana,"DOM","Población, hombres","SP.POP.TOTL.MA.IN","1667830","5361337"
República Dominicana,"DOM","Población, mujeres","SP.POP.TOTL.FE.IN","1626212","5405661"
República Dominicana,"DOM","Población, total","SP.POP.TOTL","3294042","10766998"
República Eslovaca,"SVK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.206","80.7"
República Eslovaca,"SVK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.9236585365854","77.1658536585366"
República Eslovaca,"SVK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.75","73.8"
República Eslovaca,"SVK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","95617670260.1144"
República Eslovaca,"SVK","Población, hombres","SP.POP.TOTL.MA.IN","2008036","2644240"
República Eslovaca,"SVK","Población, mujeres","SP.POP.TOTL.FE.IN","2060059","2794992"
República Eslovaca,"SVK","Población, total","SP.POP.TOTL","4068095","5439232"
Ribera Occidental y Gaza,"PSE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","75.637"
Ribera Occidental y Gaza,"PSE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","73.646"
Ribera Occidental y Gaza,"PSE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","71.756"
Ribera Occidental y Gaza,"PSE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","14498100000"
Ribera Occidental y Gaza,"PSE","Población, hombres","SP.POP.TOTL.MA.IN","NA","2375815"
Ribera Occidental y Gaza,"PSE","Población, mujeres","SP.POP.TOTL.FE.IN","NA","2308962"
Ribera Occidental y Gaza,"PSE","Población, total","SP.POP.TOTL","NA","4684777"
Rumania,"ROU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.514","79.1"
Rumania,"ROU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","65.6424390243903","75.309756097561"
Rumania,"ROU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","63.86","71.7"
Rumania,"ROU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","211883923504.01"
Rumania,"ROU","Población, hombres","SP.POP.TOTL.MA.IN","8988911","9488259"
Rumania,"ROU","Población, mujeres","SP.POP.TOTL.FE.IN","9417994","10095727"
Rumania,"ROU","Población, total","SP.POP.TOTL","18406905","19583986"
Rwanda,"RWA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.875","69.629"
Rwanda,"RWA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.292","67.496"
Rwanda,"RWA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","40.701","65.32"
Rwanda,"RWA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","119000024","9135454442.14013"
Rwanda,"RWA","Población, hombres","SP.POP.TOTL.MA.IN","1439609","5986523"
Rwanda,"RWA","Población, mujeres","SP.POP.TOTL.FE.IN","1493819","6221884"
Rwanda,"RWA","Población, total","SP.POP.TOTL","2933428","12208407"
Saint Kitts y Nevis,"KNA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Saint Kitts y Nevis,"KNA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Saint Kitts y Nevis,"KNA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Saint Kitts y Nevis,"KNA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12366563.6119699","992007403.125926"
Saint Kitts y Nevis,"KNA","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Saint Kitts y Nevis,"KNA","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Saint Kitts y Nevis,"KNA","Población, total","SP.POP.TOTL","51195","55345"
Samoa,"WSM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.35","78.48"
Samoa,"WSM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","49.748","75.24"
Samoa,"WSM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.75","72.258"
Samoa,"WSM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","840927996.555194"
Samoa,"WSM","Población, hombres","SP.POP.TOTL.MA.IN","55148","101357"
Samoa,"WSM","Población, mujeres","SP.POP.TOTL.FE.IN","53498","95083"
Samoa,"WSM","Población, total","SP.POP.TOTL","108646","196440"
Samoa Americana,"ASM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Samoa Americana,"ASM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Samoa Americana,"ASM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Samoa Americana,"ASM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","634000000"
Samoa Americana,"ASM","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Samoa Americana,"ASM","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Samoa Americana,"ASM","Población, total","SP.POP.TOTL","20013","55641"
San Marino,"SMR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
San Marino,"SMR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
San Marino,"SMR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
San Marino,"SMR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1632860040.56795"
San Marino,"SMR","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
San Marino,"SMR","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
San Marino,"SMR","Población, total","SP.POP.TOTL","15397","33400"
San Vicente y las Granadinas,"VCT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","59.724","75.551"
San Vicente y las Granadinas,"VCT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.03","73.294"
San Vicente y las Granadinas,"VCT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","55.813","71.158"
San Vicente y las Granadinas,"VCT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","13066557.7786852","785222509.144563"
San Vicente y las Granadinas,"VCT","Población, hombres","SP.POP.TOTL.MA.IN","37950","55417"
San Vicente y las Granadinas,"VCT","Población, mujeres","SP.POP.TOTL.FE.IN","42999","54480"
San Vicente y las Granadinas,"VCT","Población, total","SP.POP.TOTL","80949","109897"
Santa Lucía,"LCA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.031","78.428"
Santa Lucía,"LCA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","57.329","75.696"
Santa Lucía,"LCA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.754","73.041"
Santa Lucía,"LCA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1737504296.2963"
Santa Lucía,"LCA","Población, hombres","SP.POP.TOTL.MA.IN","43203","87551"
Santa Lucía,"LCA","Población, mujeres","SP.POP.TOTL.FE.IN","46694","91293"
Santa Lucía,"LCA","Población, total","SP.POP.TOTL","89897","178844"
Santo Tomé y Príncipe,"STP","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","51.969","68.905"
Santo Tomé y Príncipe,"STP","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","50.364","66.762"
Santo Tomé y Príncipe,"STP","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","49.006","64.578"
Santo Tomé y Príncipe,"STP","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","392570292.501299"
Santo Tomé y Príncipe,"STP","Población, hombres","SP.POP.TOTL.MA.IN","35747","101751"
Santo Tomé y Príncipe,"STP","Población, mujeres","SP.POP.TOTL.FE.IN","28506","102576"
Santo Tomé y Príncipe,"STP","Población, total","SP.POP.TOTL","64253","204327"
Senegal,"SEN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.983","69.4"
Senegal,"SEN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","38.223","67.477"
Senegal,"SEN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","37.466","65.394"
Senegal,"SEN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1003692374.55789","21070225734.7861"
Senegal,"SEN","Población, hombres","SP.POP.TOTL.MA.IN","1593240","7787318"
Senegal,"SEN","Población, mujeres","SP.POP.TOTL.FE.IN","1613509","8063249"
Senegal,"SEN","Población, total","SP.POP.TOTL","3206749","15850567"
Serbia,"SRB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","78.7"
Serbia,"SRB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","76.0878048780488"
Serbia,"SRB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","73.6"
Serbia,"SRB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","41431648801.1663"
Serbia,"SRB","Población, hombres","SP.POP.TOTL.MA.IN","NA","3430676"
Serbia,"SRB","Población, mujeres","SP.POP.TOTL.FE.IN","NA","3590182"
Serbia,"SRB","Población, total","SP.POP.TOTL","NA","7020858"
Seychelles,"SYC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","78.5"
Seychelles,"SYC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","74.3"
Seychelles,"SYC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","70.3"
Seychelles,"SYC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12012025.2477875","1497959568.97249"
Seychelles,"SYC","Población, hombres","SP.POP.TOTL.MA.IN","20412","47230"
Seychelles,"SYC","Población, mujeres","SP.POP.TOTL.FE.IN","21288","48613"
Seychelles,"SYC","Población, total","SP.POP.TOTL","41700","95843"
Sierra Leona,"SLE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","31.968","52.82"
Sierra Leona,"SLE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","30.371","52.214"
Sierra Leona,"SLE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","28.773","51.61"
Sierra Leona,"SLE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","322009471.56704","3775047333.92116"
Sierra Leona,"SLE","Población, hombres","SP.POP.TOTL.MA.IN","1119748","3742545"
Sierra Leona,"SLE","Población, mujeres","SP.POP.TOTL.FE.IN","1177362","3814667"
Sierra Leona,"SLE","Población, total","SP.POP.TOTL","2297110","7557212"
Singapur,"SGP","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","69.195","85.2"
Singapur,"SGP","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","65.6598292682927","82.8951219512195"
Singapur,"SGP","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.293","80.7"
Singapur,"SGP","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","704462302.365086","323907234412.34"
Singapur,"SGP","Población, hombres","SP.POP.TOTL.MA.IN","867319","2773000"
Singapur,"SGP","Población, mujeres","SP.POP.TOTL.FE.IN","779081","2839253"
Singapur,"SGP","Población, total","SP.POP.TOTL","1646400","5612253"
Sint Maarten (Dutch part),"SXM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Sint Maarten (Dutch part),"SXM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Sint Maarten (Dutch part),"SXM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Sint Maarten (Dutch part),"SXM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Sint Maarten (Dutch part),"SXM","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Sint Maarten (Dutch part),"SXM","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Sint Maarten (Dutch part),"SXM","Población, total","SP.POP.TOTL","NA","41109"
Somalia,"SOM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.525","58.427"
Somalia,"SOM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","36.977","56.714"
Somalia,"SOM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","35.481","55.073"
Somalia,"SOM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","7052000000"
Somalia,"SOM","Población, hombres","SP.POP.TOTL.MA.IN","1363645","7343690"
Somalia,"SOM","Población, mujeres","SP.POP.TOTL.FE.IN","1392302","7398833"
Somalia,"SOM","Población, total","SP.POP.TOTL","2755947","14742523"
Sri Lanka,"LKA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","62.241","78.803"
Sri Lanka,"LKA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.369","75.485"
Sri Lanka,"LKA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.343","72.112"
Sri Lanka,"LKA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1409873949.57983","87357205923.1238"
Sri Lanka,"LKA","Población, hombres","SP.POP.TOTL.MA.IN","5183213","10306308"
Sri Lanka,"LKA","Población, mujeres","SP.POP.TOTL.FE.IN","4691268","11137692"
Sri Lanka,"LKA","Población, total","SP.POP.TOTL","9874481","21444000"
Sudáfrica,"ZAF","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","54.463","66.98"
Sudáfrica,"ZAF","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","52.215","63.404"
Sudáfrica,"ZAF","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.096","59.865"
Sudáfrica,"ZAF","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","7575248495.0301","348871647959.64"
Sudáfrica,"ZAF","Población, hombres","SP.POP.TOTL.MA.IN","8727776","27835727"
Sudáfrica,"ZAF","Población, mujeres","SP.POP.TOTL.FE.IN","8729079","28881429"
Sudáfrica,"ZAF","Población, total","SP.POP.TOTL","17456855","56717156"
Sudán,"SDN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.652","66.318"
Sudán,"SDN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.194","64.698"
Sudán,"SDN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.793","63.098"
Sudán,"SDN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1307333333.33333","117487857142.857"
Sudán,"SDN","Población, hombres","SP.POP.TOTL.MA.IN","3768217","20257033"
Sudán,"SDN","Población, mujeres","SP.POP.TOTL.FE.IN","3776274","20276297"
Sudán,"SDN","Población, total","SP.POP.TOTL","7544491","40533330"
Sudán del Sur,"SSD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","33.142","58.34"
Sudán del Sur,"SSD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","31.697","57.288"
Sudán del Sur,"SSD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","30.371","56.253"
Sudán del Sur,"SSD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Sudán del Sur,"SSD","Población, hombres","SP.POP.TOTL.MA.IN","1484329","6301018"
Sudán del Sur,"SSD","Población, mujeres","SP.POP.TOTL.FE.IN","1470823","6274696"
Sudán del Sur,"SSD","Población, total","SP.POP.TOTL","2955152","12575714"
Suecia,"SWE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.87","84.1"
Suecia,"SWE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.0056097560976","82.3073170731707"
Suecia,"SWE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.23","80.6"
Suecia,"SWE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","14842870293.4207","535607385506.432"
Suecia,"SWE","Población, hombres","SP.POP.TOTL.MA.IN","3733198","5033284"
Suecia,"SWE","Población, mujeres","SP.POP.TOTL.FE.IN","3751458","5024414"
Suecia,"SWE","Población, total","SP.POP.TOTL","7484656","10057698"
Suiza,"CHE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.11","85.6"
Suiza,"CHE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","71.3134146341463","83.6024390243903"
Suiza,"CHE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","68.65","81.7"
Suiza,"CHE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","9522746719.21614","678965423322.021"
Suiza,"CHE","Población, hombres","SP.POP.TOTL.MA.IN","2580714","4187033"
Suiza,"CHE","Población, mujeres","SP.POP.TOTL.FE.IN","2747113","4263818"
Suiza,"CHE","Población, total","SP.POP.TOTL","5327827","8450851"
Suriname,"SUR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.544","74.856"
Suriname,"SUR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.66","71.523"
Suriname,"SUR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.905","68.357"
Suriname,"SUR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","99650000","2995827900.91265"
Suriname,"SUR","Población, hombres","SP.POP.TOTL.MA.IN","144993","282738"
Suriname,"SUR","Población, mujeres","SP.POP.TOTL.FE.IN","144973","280664"
Suriname,"SUR","Población, total","SP.POP.TOTL","289966","563402"
Tailandia,"THA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","57.059","79.298"
Tailandia,"THA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","54.703","75.498"
Tailandia,"THA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","52.452","71.798"
Tailandia,"THA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","2760747471.88624","455302682985.757"
Tailandia,"THA","Población, hombres","SP.POP.TOTL.MA.IN","13718971","33664899"
Tailandia,"THA","Población, mujeres","SP.POP.TOTL.FE.IN","13678204","35372614"
Tailandia,"THA","Población, total","SP.POP.TOTL","27397175","69037513"
Tanzanía,"TZA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.381","68.051"
Tanzanía,"TZA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","43.686","66.31"
Tanzanía,"TZA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.009","64.551"
Tanzanía,"TZA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","53320625958.5655"
Tanzanía,"TZA","Población, hombres","SP.POP.TOTL.MA.IN","4935023","28341970"
Tanzanía,"TZA","Población, mujeres","SP.POP.TOTL.FE.IN","5139484","28968049"
Tanzanía,"TZA","Población, total","SP.POP.TOTL","10074507","57310019"
Tayikistán,"TJK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.63","74.361"
Tayikistán,"TJK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","56.152","71.214"
Tayikistán,"TJK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.795","68.428"
Tayikistán,"TJK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","7146449583.02631"
Tayikistán,"TJK","Población, hombres","SP.POP.TOTL.MA.IN","1015083","4480617"
Tayikistán,"TJK","Población, mujeres","SP.POP.TOTL.FE.IN","1071955","4440726"
Tayikistán,"TJK","Población, total","SP.POP.TOTL","2087038","8921343"
Timor-Leste,"TLS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","34.32","71.098"
Timor-Leste,"TLS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","33.729","69.199"
Timor-Leste,"TLS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","33.182","67.417"
Timor-Leste,"TLS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","2954620999.58441"
Timor-Leste,"TLS","Población, hombres","SP.POP.TOTL.MA.IN","253705","658290"
Timor-Leste,"TLS","Población, mujeres","SP.POP.TOTL.FE.IN","246245","638021"
