user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100000335,2018-01-28,Facebook,personalization,True,English,Spanish,19-24 years,2018-01-28,NaT,House Ads,True,6,1,No
a100000335,2018-01-10,House Ads,personalization,False,Spanish,Spanish,19-24 years,2018-01-28,NaT,House Ads,True,6,1,Yes
a100000336,2018-01-29,Instagram,personalization,True,English,English,24-30 years,2018-01-29,NaT,House Ads,True,0,1,Yes
a100000336,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-29,NaT,House Ads,True,0,1,Yes
a100000337,2018-01-30,Instagram,personalization,True,English,English,0-18 years,2018-01-30,2018-02-09,House Ads,False,1,1,Yes
a100000337,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-30,2018-02-09,House Ads,False,1,1,Yes
a100000338,2018-01-31,Facebook,personalization,True,English,English,19-24 years,2018-01-31,2018-04-29,House Ads,False,2,1,Yes
a100000338,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-31,2018-04-29,House Ads,False,2,1,Yes
a100000339,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,2018-03-10,House Ads,False,3,1,Yes
a100000339,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-11,2018-03-10,House Ads,False,3,1,Yes
a100000340,2018-01-12,House Ads,personalization,True,English,English,0-18 years,2018-01-12,2018-03-08,House Ads,False,4,1,Yes
a100000340,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-12,2018-03-08,House Ads,False,4,1,Yes
a100000341,2018-01-13,House Ads,personalization,True,English,English,19-24 years,2018-01-13,2018-04-17,House Ads,False,5,1,Yes
a100000341,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-13,2018-04-17,House Ads,False,5,1,Yes
a100000342,2018-01-14,House Ads,personalization,True,English,English,24-30 years,2018-01-14,2018-03-01,House Ads,False,6,1,Yes
a100000342,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-14,2018-03-01,House Ads,False,6,1,Yes
a100000343,2018-01-15,Push,personalization,True,English,English,30-36 years,2018-01-15,2018-03-09,House Ads,False,0,1,Yes
a100000343,2018-01-10,House Ads,personalization,False,English,English,30-36 years,2018-01-15,2018-03-09,House Ads,False,0,1,Yes
a100000344,2018-01-16,House Ads,personalization,True,English,English,36-45 years,2018-01-16,2018-03-07,House Ads,False,1,1,Yes
a100000344,2018-01-10,House Ads,personalization,False,English,English,36-45 years,2018-01-16,2018-03-07,House Ads,False,1,1,Yes
a100000345,2018-01-17,House Ads,personalization,True,English,Spanish,45-55 years,2018-01-17,2018-02-08,House Ads,False,2,1,No
a100000345,2018-01-10,House Ads,personalization,False,Spanish,Spanish,45-55 years,2018-01-17,2018-02-08,House Ads,False,2,1,Yes
a100000346,2018-01-18,House Ads,personalization,True,English,English,55+ years,2018-01-18,NaT,House Ads,True,3,1,Yes
a100000346,2018-01-10,House Ads,personalization,False,English,English,55+ years,2018-01-18,NaT,House Ads,True,3,1,Yes
a100000347,2018-01-19,Push,personalization,True,English,English,0-18 years,2018-01-19,NaT,House Ads,True,4,1,Yes
a100000347,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-19,NaT,House Ads,True,4,1,Yes
a100000348,2018-01-20,Facebook,personalization,True,English,German,19-24 years,2018-01-20,NaT,House Ads,True,5,1,No
a100000348,2018-01-10,House Ads,personalization,False,German,German,19-24 years,2018-01-20,NaT,House Ads,True,5,1,Yes
a100000349,2018-01-21,Instagram,personalization,True,English,English,24-30 years,2018-01-21,2018-03-04,House Ads,False,6,1,Yes
a100000349,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-21,2018-03-04,House Ads,False,6,1,Yes
a100000350,2018-01-22,Instagram,personalization,True,English,English,0-18 years,2018-01-22,2018-02-22,House Ads,False,0,1,Yes
a100000350,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-22,2018-02-22,House Ads,False,0,1,Yes
a100000351,2018-01-23,House Ads,personalization,True,English,English,19-24 years,2018-01-23,2018-04-22,House Ads,False,1,1,Yes
a100000351,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-23,2018-04-22,House Ads,False,1,1,Yes
a100000352,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False,2,1,Yes
a100000352,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False,2,1,Yes
a100000353,2018-01-25,House Ads,personalization,True,English,German,0-18 years,2018-01-25,2018-03-27,House Ads,False,3,1,No
a100000353,2018-01-10,House Ads,personalization,False,German,German,0-18 years,2018-01-25,2018-03-27,House Ads,False,3,1,Yes
a100000354,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,2018-03-25,House Ads,False,4,1,Yes
a100000355,2018-01-27,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-27,2018-02-17,House Ads,False,5,1,No
a100000356,2018-01-28,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-28,2018-03-01,House Ads,False,6,1,No
a100000357,2018-01-29,House Ads,personalization,True,English,English,19-24 years,2018-01-29,2018-02-20,House Ads,False,0,1,Yes
a100000358,2018-01-30,House Ads,personalization,True,English,English,24-30 years,2018-01-30,NaT,House Ads,True,1,1,Yes
a100000359,2018-01-31,House Ads,personalization,True,English,English,0-18 years,2018-01-31,NaT,House Ads,True,2,1,Yes
a100000360,2018-01-11,House Ads,personalization,True,English,English,19-24 years,2018-01-11,2018-02-24,House Ads,False,3,1,Yes
a100000361,2018-01-12,House Ads,personalization,True,English,English,24-30 years,2018-01-12,2018-02-21,House Ads,False,4,1,Yes
a100000362,2018-01-13,House Ads,control,True,English,German,0-18 years,2018-01-13,2018-02-12,House Ads,False,5,1,No
a100000363,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-02-18,House Ads,False,6,1,Yes
a100000364,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-17,House Ads,False,0,1,Yes
a100000365,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-03-29,House Ads,False,1,1,Yes
a100000366,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-16,House Ads,False,2,1,No
a100000367,2018-01-18,House Ads,control,True,English,English,45-55 years,2018-01-18,2018-02-10,House Ads,False,3,1,Yes
a100000368,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-06,House Ads,False,4,1,Yes
a100000369,2018-01-20,House Ads,control,True,English,English,0-18 years,2018-01-20,NaT,House Ads,True,5,1,Yes
a100000370,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,NaT,House Ads,True,6,1,Yes
a100000371,2018-01-22,House Ads,control,True,English,Arabic,24-30 years,2018-01-22,NaT,House Ads,True,0,1,No
a100000372,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,NaT,House Ads,True,1,1,Yes
a100000373,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,NaT,House Ads,True,2,1,Yes
a100000374,2018-01-25,House Ads,control,True,English,German,45-55 years,2018-01-25,NaT,House Ads,True,3,1,No
a100000375,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,NaT,House Ads,True,4,1,No
a100000376,2018-01-27,House Ads,control,True,English,Spanish,0-18 years,2018-01-27,NaT,House Ads,True,5,1,No
a100000377,2018-01-28,House Ads,control,True,English,English,19-24 years,2018-01-28,NaT,House Ads,True,6,1,Yes
a100000378,2018-01-29,House Ads,control,True,English,English,24-30 years,2018-01-29,2018-04-09,House Ads,False,0,1,Yes
a100000379,2018-01-30,House Ads,control,True,English,Spanish,30-36 years,2018-01-30,2018-03-23,House Ads,False,1,1,No
a100000380,2018-01-31,House Ads,control,True,English,English,36-45 years,2018-01-31,2018-05-09,House Ads,False,2,1,Yes
a100000381,2018-01-11,House Ads,control,True,English,English,45-55 years,2018-01-11,2018-03-20,House Ads,False,3,1,Yes
a100000382,2018-01-12,House Ads,control,True,English,English,55+ years,2018-01-12,2018-02-05,House Ads,False,4,1,Yes
a100000383,2018-01-13,House Ads,control,True,English,English,0-18 years,2018-01-13,2018-03-19,House Ads,False,5,1,Yes
a100000384,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-01-28,House Ads,False,6,1,Yes
a100000385,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-22,House Ads,False,0,1,Yes
a100000386,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-02-01,House Ads,False,1,1,Yes
a100000387,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-03,House Ads,False,2,1,No
a100000388,2018-01-18,House Ads,control,True,English,German,45-55 years,2018-01-18,2018-03-31,House Ads,False,3,1,No
a100000389,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-19,House Ads,False,4,1,Yes
a100000390,2018-01-20,House Ads,control,True,English,Arabic,0-18 years,2018-01-20,2018-01-31,House Ads,False,5,1,No
a100000391,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,2018-04-03,House Ads,False,6,1,Yes
a100000392,2018-01-22,House Ads,control,True,English,English,24-30 years,2018-01-22,2018-02-16,House Ads,False,0,1,Yes
a100000393,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,2018-03-28,House Ads,False,1,1,Yes
a100000394,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,2018-02-20,House Ads,False,2,1,Yes
a100000395,2018-01-25,House Ads,control,True,English,English,45-55 years,2018-01-25,NaT,House Ads,True,3,1,Yes
a100000396,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,NaT,House Ads,True,4,1,No
a100000397,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,NaT,House Ads,True,5,1,Yes
a100000398,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,2018-02-05,House Ads,False,6,1,Yes
a100000399,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,2018-03-09,House Ads,False,0,1,No
a100000400,2018-01-30,House Ads,personalization,True,English,English,30-36 years,2018-01-30,2018-04-08,House Ads,False,1,1,Yes
a100000401,2018-01-31,House Ads,personalization,True,English,Arabic,36-45 years,2018-01-31,2018-04-19,House Ads,False,2,1,No
a100000402,2018-01-11,House Ads,personalization,True,English,English,45-55 years,2018-01-11,2018-02-25,House Ads,False,3,1,Yes
a100000403,2018-01-13,House Ads,personalization,True,English,English,55+ years,2018-01-13,2018-01-24,House Ads,False,5,1,Yes
a100000404,2018-01-14,House Ads,personalization,True,English,English,0-18 years,2018-01-14,2018-01-22,House Ads,False,6,1,Yes
a100000405,2018-01-15,House Ads,personalization,True,English,English,19-24 years,2018-01-15,2018-04-08,House Ads,False,0,1,Yes
a100000406,2018-01-16,House Ads,personalization,True,English,English,24-30 years,2018-01-16,2018-03-13,House Ads,False,1,1,Yes
a100000407,2018-01-17,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-17,NaT,House Ads,True,2,1,No
a100000408,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,NaT,House Ads,True,3,1,Yes
a100000409,2018-01-19,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-19,NaT,House Ads,True,4,1,No
a100000410,2018-01-20,House Ads,personalization,True,English,English,0-18 years,2018-01-20,NaT,House Ads,True,5,1,Yes
a100000411,2018-01-22,House Ads,personalization,True,English,English,19-24 years,2018-01-22,NaT,House Ads,True,0,1,Yes
a100000412,2018-01-23,House Ads,personalization,True,English,English,24-30 years,2018-01-23,NaT,House Ads,True,1,1,Yes
a100000413,2018-01-24,House Ads,personalization,True,English,English,0-18 years,2018-01-24,NaT,House Ads,True,2,1,Yes
a100000414,2018-01-25,House Ads,personalization,True,English,English,19-24 years,2018-01-25,NaT,House Ads,True,3,1,Yes
a100000415,2018-01-26,House Ads,personalization,True,English,English,24-30 years,2018-01-26,NaT,House Ads,True,4,1,Yes
a100000416,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,NaT,House Ads,True,5,1,Yes
a100000417,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,NaT,House Ads,True,6,1,Yes
a100000418,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,NaT,House Ads,True,0,1,No
a100000419,2018-01-30,House Ads,personalization,True,English,English,0-18 years,2018-01-30,NaT,House Ads,True,1,1,Yes
a100000420,2018-01-31,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-31,NaT,House Ads,True,2,1,No
a100000494,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,NaT,House Ads,True,3,1,Yes
a100000495,2018-01-13,House Ads,personalization,True,English,English,30-36 years,2018-01-13,NaT,House Ads,True,5,1,Yes
a100000496,2018-01-14,House Ads,personalization,True,English,English,36-45 years,2018-01-14,NaT,House Ads,True,6,1,Yes
a100000497,2018-01-15,House Ads,personalization,True,English,English,45-55 years,2018-01-15,NaT,House Ads,True,0,1,Yes
a100000498,2018-01-16,House Ads,personalization,True,English,English,55+ years,2018-01-16,NaT,House Ads,True,1,1,Yes
a100000499,2018-01-17,House Ads,personalization,True,English,English,0-18 years,2018-01-17,NaT,House Ads,True,2,1,Yes
a100000500,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,NaT,House Ads,True,3,1,Yes
a100000509,2018-01-20,House Ads,personalization,True,English,English,24-30 years,2018-01-20,NaT,House Ads,True,5,1,Yes
a100000510,2018-01-21,House Ads,personalization,True,English,English,0-18 years,2018-01-21,NaT,House Ads,True,6,1,Yes
a100000511,2018-01-22,House Ads,personalization,True,English,German,19-24 years,2018-01-22,NaT,House Ads,True,0,1,No
a100000512,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,NaT,House Ads,True,2,1,Yes
a100000513,2018-01-25,House Ads,personalization,True,English,English,0-18 years,2018-01-25,NaT,House Ads,True,3,1,Yes
a100000514,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,NaT,House Ads,True,4,1,Yes
a100000515,2018-01-27,House Ads,personalization,True,English,English,24-30 years,2018-01-27,NaT,House Ads,True,5,1,Yes
a100000523,2018-01-28,House Ads,personalization,True,English,English,0-18 years,2018-01-28,NaT,House Ads,True,6,1,Yes
a100000524,2018-01-30,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-30,NaT,House Ads,True,1,1,No
a100000525,2018-01-31,Email,personalization,True,English,English,24-30 years,2018-01-31,NaT,House Ads,True,2,1,Yes
a100000526,2018-01-01,Push,personalization,True,Arabic,Arabic,0-18 years,2018-01-01,NaT,Email,True,0,4,Yes
a100000527,2018-01-02,Facebook,personalization,True,English,English,19-24 years,2018-01-02,NaT,Push,True,1,5,Yes
a100000528,2018-01-03,Instagram,personalization,True,English,English,24-30 years,2018-01-03,NaT,Facebook,True,2,3,Yes
a100000529,2018-01-04,Email,personalization,True,English,English,0-18 years,2018-01-04,NaT,Instagram,True,3,2,Yes
a100000530,2018-01-05,Push,personalization,True,Arabic,Arabic,19-24 years,2018-01-05,NaT,Email,True,4,4,Yes
a100000531,2018-01-06,Facebook,personalization,True,English,English,24-30 years,2018-01-06,NaT,Push,True,5,5,Yes
a100000532,2018-01-07,Instagram,personalization,True,English,English,30-36 years,2018-01-07,NaT,Facebook,True,6,3,Yes
a100000533,2018-01-08,Email,personalization,True,English,English,36-45 years,2018-01-08,NaT,Instagram,True,0,2,Yes
a100000534,2018-01-09,Push,personalization,False,English,English,45-55 years,2018-01-09,NaT,Email,True,1,4,Yes
a100000535,2018-01-10,Facebook,personalization,True,English,English,55+ years,2018-01-10,NaT,Push,True,2,5,Yes
a100000536,2018-01-11,Instagram,personalization,True,English,English,0-18 years,2018-01-11,2018-03-26,Facebook,False,3,3,Yes
a100000537,2018-01-12,Email,personalization,True,English,English,19-24 years,2018-01-12,2018-02-25,Instagram,False,4,2,Yes
a100000538,2018-01-13,Push,personalization,True,Arabic,Arabic,24-30 years,2018-01-13,2018-01-23,Email,False,5,4,Yes
a100000539,2018-01-14,Facebook,personalization,True,English,English,0-18 years,2018-01-14,2018-02-28,Push,False,6,5,Yes
a100000540,2018-01-15,Instagram,personalization,True,English,English,19-24 years,2018-01-15,2018-03-25,Facebook,False,0,3,Yes
a100000541,2018-01-16,Email,personalization,True,English,English,24-30 years,2018-01-16,2018-03-12,Instagram,False,1,2,Yes
a100000542,2018-01-17,Push,personalization,True,English,English,0-18 years,2018-01-17,2018-02-12,Email,False,2,4,Yes
a100000543,2018-01-18,Facebook,personalization,True,English,English,19-24 years,2018-01-18,2018-04-27,Push,False,3,5,Yes
a100000544,2018-01-19,Instagram,personalization,True,English,English,24-30 years,2018-01-19,2018-01-29,Facebook,False,4,3,Yes
a100000545,2018-01-20,Email,personalization,True,English,English,0-18 years,2018-01-20,NaT,Instagram,True,5,2,Yes
a100000546,2018-01-21,Push,personalization,True,English,English,19-24 years,2018-01-21,NaT,Email,True,6,4,Yes
a100000547,2018-01-22,Facebook,personalization,True,English,English,24-30 years,2018-01-22,NaT,Push,True,0,5,Yes
a100000548,2018-01-23,Instagram,personalization,True,English,English,0-18 years,2018-01-23,NaT,Facebook,True,1,3,Yes
a100000549,2018-01-24,Email,personalization,True,English,English,19-24 years,2018-01-24,NaT,Instagram,True,2,2,Yes
