,station,date,element,value
735,USW00014765,20040217,TAVG,-39
736,USW00014765,20040217,WDF2,30
737,USW00014765,20040217,WDF5,20
738,USW00014765,20040217,WESD,0
739,USW00014765,20040217,WSF2,63
740,USW00014765,20040217,WSF5,72
741,USW00014765,20040218,TMAX,0
742,USW00014765,20040218,TMIN,-28
743,USW00014765,20040218,PRCP,13
744,USW00014765,20040218,SNOW,38
745,USW00014765,20040218,SNWD,25
746,USW00014765,20040218,AWND,65
747,USW00014765,20040218,FMTM,1708
748,USW00014765,20040218,PGTM,1712
749,USW00014765,20040218,TAVG,-11
750,USW00014765,20040218,WDF2,20
751,USW00014765,20040218,WDF5,10
752,USW00014765,20040218,WESD,0
753,USW00014765,20040218,WSF2,112
754,USW00014765,20040218,WSF5,139
755,USW00014765,20040218,WT01,1
756,USW00014765,20040218,WT13,1
757,USW00014765,20040218,WT18,1
758,USW00014765,20040219,TMAX,67
759,USW00014765,20040219,TMIN,-39
760,USW00014765,20040219,PRCP,0
761,USW00014765,20040219,SNOW,0
762,USW00014765,20040219,SNWD,25
763,USW00014765,20040219,AWND,57
764,USW00014765,20040219,FMTM,1432
765,USW00014765,20040219,PGTM,1431
766,USW00014765,20040219,TAVG,17
767,USW00014765,20040219,WDF2,320
768,USW00014765,20040219,WDF5,320
769,USW00014765,20040219,WESD,0
770,USW00014765,20040219,WSF2,116
771,USW00014765,20040219,WSF5,139
772,USW00014765,20040220,TMAX,50
773,USW00014765,20040220,TMIN,-39
774,USW00014765,20040220,PRCP,0
775,USW00014765,20040220,SNOW,0
776,USW00014765,20040220,SNWD,0
777,USW00014765,20040220,AWND,28
778,USW00014765,20040220,FMTM,1403
779,USW00014765,20040220,PGTM,1401
780,USW00014765,20040220,TAVG,6
781,USW00014765,20040220,WDF2,160
782,USW00014765,20040220,WDF5,160
783,USW00014765,20040220,WESD,0
784,USW00014765,20040220,WSF2,63
785,USW00014765,20040220,WSF5,72
786,USW00014765,20040221,TMAX,67
787,USW00014765,20040221,TMIN,6
788,USW00014765,20040221,PRCP,18
789,USW00014765,20040221,SNOW,0
790,USW00014765,20040221,SNWD,0
791,USW00014765,20040221,AWND,33
792,USW00014765,20040221,FMTM,1917
793,USW00014765,20040221,PGTM,1917
794,USW00014765,20040221,TAVG,39
795,USW00014765,20040221,WDF2,290
796,USW00014765,20040221,WDF5,290
797,USW00014765,20040221,WESD,0
798,USW00014765,20040221,WSF2,63
799,USW00014765,20040221,WSF5,76
800,USW00014765,20040221,WT01,1
801,USW00014765,20040221,WT08,1
802,USW00014765,20040221,WT13,1
803,USW00014765,20040221,WT16,1
804,USW00014765,20040222,TMAX,78
805,USW00014765,20040222,TMIN,0
806,USW00014765,20040222,PRCP,0
807,USW00014765,20040222,SNOW,0
808,USW00014765,20040222,SNWD,0
809,USW00014765,20040222,AWND,60
810,USW00014765,20040222,FMTM,905
811,USW00014765,20040222,PGTM,953
812,USW00014765,20040222,TAVG,39
813,USW00014765,20040222,WDF2,310
814,USW00014765,20040222,WDF5,330
815,USW00014765,20040222,WESD,0
816,USW00014765,20040222,WSF2,103
817,USW00014765,20040222,WSF5,130
818,USW00014765,20040223,TMAX,78
819,USW00014765,20040223,TMIN,-17
820,USW00014765,20040223,PRCP,0
821,USW00014765,20040223,SNOW,0
822,USW00014765,20040223,SNWD,0
823,USW00014765,20040223,AWND,41
824,USW00014765,20040223,FMTM,1031
825,USW00014765,20040223,PGTM,1009
826,USW00014765,20040223,TAVG,33
827,USW00014765,20040223,WDF2,330
828,USW00014765,20040223,WDF5,10
829,USW00014765,20040223,WESD,0
830,USW00014765,20040223,WSF2,76
831,USW00014765,20040223,WSF5,103
832,USW00014765,20040224,TMAX,39
833,USW00014765,20040224,TMIN,-39
834,USW00014765,20040224,PRCP,0
835,USW00014765,20040224,SNOW,0
836,USW00014765,20040224,SNWD,0
837,USW00014765,20040224,AWND,25
838,USW00014765,20040224,FMTM,1426
839,USW00014765,20040224,PGTM,2233
840,USW00014765,20040224,TAVG,0
841,USW00014765,20040224,WDF2,240
842,USW00014765,20040224,WDF5,30
843,USW00014765,20040224,WESD,0
844,USW00014765,20040224,WSF2,67
845,USW00014765,20040224,WSF5,80
846,USW00014765,20040224,WT18,1
847,USW00014765,20040225,TMAX,61
848,USW00014765,20040225,TMIN,-44
849,USW00014765,20040225,PRCP,0
850,USW00014765,20040225,SNOW,0
851,USW00014765,20040225,SNWD,0
852,USW00014765,20040225,AWND,46
853,USW00014765,20040225,FMTM,2347
854,USW00014765,20040225,PGTM,1143
855,USW00014765,20040225,TAVG,11
856,USW00014765,20040225,WDF2,360
857,USW00014765,20040225,WDF5,10
858,USW00014765,20040225,WESD,0
859,USW00014765,20040225,WSF2,72
860,USW00014765,20040225,WSF5,98
861,USW00014765,20040226,TMAX,78
862,USW00014765,20040226,TMIN,-28
863,USW00014765,20040226,PRCP,0
864,USW00014765,20040226,SNOW,0
865,USW00014765,20040226,SNWD,0
866,USW00014765,20040226,AWND,47
867,USW00014765,20040226,FMTM,2101
868,USW00014765,20040226,PGTM,2109
869,USW00014765,20040226,TAVG,28
870,USW00014765,20040226,TSUN,0
871,USW00014765,20040226,WDF2,360
872,USW00014765,20040226,WDF5,10
873,USW00014765,20040226,WESD,0
874,USW00014765,20040226,WSF2,80
875,USW00014765,20040226,WSF5,98
876,USW00014765,20040227,TMAX,100
877,USW00014765,20040227,TMIN,-39
878,USW00014765,20040227,PRCP,0
879,USW00014765,20040227,SNOW,0
880,USW00014765,20040227,SNWD,0
881,USW00014765,20040227,AWND,46
882,USW00014765,20040227,FMTM,2135
883,USW00014765,20040227,PGTM,2135
884,USW00014765,20040227,TAVG,33
885,USW00014765,20040227,WDF2,360
886,USW00014765,20040227,WDF5,360
887,USW00014765,20040227,WESD,0
888,USW00014765,20040227,WSF2,76
889,USW00014765,20040227,WSF5,98
890,USW00014765,20040228,TMAX,128
891,USW00014765,20040229,TMAX,139
892,USW00014765,20040228,TMIN,-6
893,USW00014765,20040229,TMIN,-17
894,USW00014765,20040228,PRCP,0
895,USW00014765,20040229,PRCP,0
896,USW00014765,20040228,SNOW,0
897,USW00014765,20040229,SNOW,0
898,USW00014765,20040228,SNWD,0
899,USW00014765,20040229,SNWD,0
900,USW00014765,20040228,AWND,38
901,USW00014765,20040229,AWND,36
902,USW00014765,20040228,FMTM,1708
903,USW00014765,20040229,FMTM,1437
904,USW00014765,20040228,PGTM,1445
905,USW00014765,20040229,PGTM,1203
906,USW00014765,20040228,TAVG,61
907,USW00014765,20040229,TAVG,61
908,USW00014765,20040228,TSUN,0
909,USW00014765,20040228,WDF2,340
910,USW00014765,20040229,WDF2,300
911,USW00014765,20040228,WDF5,300
912,USW00014765,20040229,WDF5,280
913,USW00014765,20040228,WESD,0
914,USW00014765,20040229,WESD,0
915,USW00014765,20040228,WSF2,76
916,USW00014765,20040229,WSF2,72
917,USW00014765,20040228,WSF5,107
918,USW00014765,20040229,WSF5,107
919,USW00014765,20040301,TMAX,150
920,USW00014765,20040301,TMIN,28
921,USW00014765,20040301,PRCP,0
922,USW00014765,20040301,SNOW,0
923,USW00014765,20040301,SNWD,0
924,USW00014765,20040301,AWND,36
925,USW00014765,20040301,FMTM,1518
926,USW00014765,20040301,PGTM,1517
927,USW00014765,20040301,TAVG,89
928,USW00014765,20040301,WDF2,190
929,USW00014765,20040301,WDF5,200
930,USW00014765,20040301,WESD,0
931,USW00014765,20040301,WSF2,89
932,USW00014765,20040301,WSF5,98
933,USW00014765,20040302,TMAX,172
934,USW00014765,20040302,TMIN,28
935,USW00014765,20040302,PRCP,0
936,USW00014765,20040302,SNOW,0
937,USW00014765,20040302,SNWD,0
938,USW00014765,20040302,AWND,40
939,USW00014765,20040302,FMTM,1640
940,USW00014765,20040302,PGTM,1621
941,USW00014765,20040302,TAVG,100
942,USW00014765,20040302,WDF2,240
943,USW00014765,20040302,WDF5,260
944,USW00014765,20040302,WESD,0
945,USW00014765,20040302,WSF2,89
946,USW00014765,20040302,WSF5,107
947,USW00014765,20040302,WT01,1
948,USW00014765,20040302,WT13,1
949,USW00014765,20040302,WT16,1
950,USW00014765,20040303,TMAX,133
951,USW00014765,20040303,TMIN,22
952,USW00014765,20040303,PRCP,0
953,USW00014765,20040303,SNOW,0
954,USW00014765,20040303,SNWD,0
955,USW00014765,20040303,AWND,53
956,USW00014765,20040303,FMTM,1501
957,USW00014765,20040303,PGTM,919
958,USW00014765,20040303,TAVG,78
959,USW00014765,20040303,WDF2,290
960,USW00014765,20040303,WDF5,310
961,USW00014765,20040303,WESD,0
962,USW00014765,20040303,WSF2,98
963,USW00014765,20040303,WSF5,125
964,USW00014765,20040303,WT08,1
965,USW00014765,20040304,TMAX,106
966,USW00014765,20040304,TMIN,22
967,USW00014765,20040304,PRCP,18
968,USW00014765,20040304,SNOW,0
969,USW00014765,20040304,SNWD,0
970,USW00014765,20040304,AWND,27
971,USW00014765,20040304,FMTM,1153
972,USW00014765,20040304,PGTM,1152
973,USW00014765,20040304,TAVG,67
974,USW00014765,20040304,WDF2,260
975,USW00014765,20040304,WDF5,250
976,USW00014765,20040304,WESD,0
977,USW00014765,20040304,WSF2,67
978,USW00014765,20040304,WSF5,76
979,USW00014765,20040304,WT01,1
980,USW00014765,20040304,WT02,1
981,USW00014765,20040304,WT13,1
982,USW00014765,20040304,WT16,1
983,USW00014765,20040305,TMAX,78
984,USW00014765,20040305,TMIN,22
985,USW00014765,20040305,PRCP,15
986,USW00014765,20040305,SNOW,0
987,USW00014765,20040305,SNWD,0
988,USW00014765,20040305,AWND,22
989,USW00014765,20040305,FMTM,1808
990,USW00014765,20040305,PGTM,1808
991,USW00014765,20040305,TAVG,50
992,USW00014765,20040305,WDF2,180
993,USW00014765,20040305,WDF5,180
994,USW00014765,20040305,WESD,0
995,USW00014765,20040305,WSF2,67
996,USW00014765,20040305,WSF5,80
997,USW00014765,20040305,WT01,1
998,USW00014765,20040305,WT02,1
999,USW00014765,20040305,WT13,1
1000,USW00014765,20040305,WT14,1
1001,USW00014765,20040305,WT16,1
1002,USW00014765,20040306,TMAX,144
1003,USW00014765,20040306,TMIN,44
1004,USW00014765,20040306,PRCP,119
1005,USW00014765,20040306,SNOW,0
1006,USW00014765,20040306,SNWD,0
1007,USW00014765,20040306,AWND,63
1008,USW00014765,20040306,FMTM,2304
1009,USW00014765,20040306,PGTM,2303
1010,USW00014765,20040306,TAVG,94
1011,USW00014765,20040306,WDF2,300
1012,USW00014765,20040306,WDF5,310
1013,USW00014765,20040306,WESD,0
1014,USW00014765,20040306,WSF2,143
1015,USW00014765,20040306,WSF5,170
1016,USW00014765,20040306,WT01,1
1017,USW00014765,20040306,WT02,1
1018,USW00014765,20040306,WT13,1
1019,USW00014765,20040306,WT16,1
1020,USW00014765,20040307,TMAX,100
1021,USW00014765,20040307,TMIN,17
1022,USW00014765,20040307,PRCP,0
1023,USW00014765,20040307,SNOW,0
1024,USW00014765,20040307,SNWD,0
1025,USW00014765,20040307,AWND,46
1026,USW00014765,20040307,FMTM,0
1027,USW00014765,20040307,PGTM,2356
1028,USW00014765,20040307,TAVG,61
1029,USW00014765,20040307,WDF2,320
1030,USW00014765,20040307,WDF5,320
1031,USW00014765,20040307,WESD,0
1032,USW00014765,20040307,WSF2,139
1033,USW00014765,20040307,WSF5,165
1034,USW00014765,20040308,TMAX,33
1035,USW00014765,20040308,TMIN,-22
1036,USW00014765,20040308,PRCP,18
1037,USW00014765,20040308,SNOW,3
1038,USW00014765,20040308,SNWD,0
1039,USW00014765,20040308,AWND,42
1040,USW00014765,20040308,FMTM,1358
1041,USW00014765,20040308,PGTM,1556
1042,USW00014765,20040308,TAVG,6
1043,USW00014765,20040308,WDF2,30
1044,USW00014765,20040308,WDF5,50
1045,USW00014765,20040308,WESD,0
1046,USW00014765,20040308,WSF2,89
1047,USW00014765,20040308,WSF5,107
1048,USW00014765,20040308,WT01,1
1049,USW00014765,20040308,WT08,1
1050,USW00014765,20040308,WT13,1
1051,USW00014765,20040308,WT16,1
1052,USW00014765,20040308,WT18,1
1053,USW00014765,20040308,WT22,1
1054,USW00014765,20040309,TMAX,28
1055,USW00014765,20040309,TMIN,-28
1056,USW00014765,20040309,PRCP,0
1057,USW00014765,20040309,SNOW,0
1058,USW00014765,20040309,SNWD,0
1059,USW00014765,20040309,AWND,14
1060,USW00014765,20040309,FMTM,1548
1061,USW00014765,20040309,PGTM,1637
1062,USW00014765,20040309,TAVG,0
1063,USW00014765,20040309,WDF2,180
1064,USW00014765,20040309,WDF5,180
1065,USW00014765,20040309,WESD,0
1066,USW00014765,20040309,WSF2,54
1067,USW00014765,20040309,WSF5,58
1068,USW00014765,20040309,WT01,1
1069,USW00014765,20040309,WT13,1
1070,USW00014765,20040309,WT18,1
1071,USW00014765,20040310,TMAX,61
1072,USW00014765,20040310,TMIN,-39
1073,USW00014765,20040310,PRCP,0
1074,USW00014765,20040310,SNOW,0
1075,USW00014765,20040310,SNWD,0
1076,USW00014765,20040310,AWND,52
1077,USW00014765,20040310,FMTM,2330
1078,USW00014765,20040310,PGTM,2331
1079,USW00014765,20040310,TAVG,11
1080,USW00014765,20040310,WDF2,40
1081,USW00014765,20040310,WDF5,30
1082,USW00014765,20040310,WESD,0
1083,USW00014765,20040310,WSF2,103
1084,USW00014765,20040310,WSF5,139
1085,USW00014765,20040310,WT01,1
1086,USW00014765,20040310,WT13,1
1087,USW00014765,20040311,TMAX,94
1088,USW00014765,20040311,TMIN,0
1089,USW00014765,20040311,PRCP,0
1090,USW00014765,20040311,SNOW,0
1091,USW00014765,20040311,SNWD,0
1092,USW00014765,20040311,AWND,73
1093,USW00014765,20040311,FMTM,740
1094,USW00014765,20040311,PGTM,729
1095,USW00014765,20040311,TAVG,50
1096,USW00014765,20040311,WDF2,10
1097,USW00014765,20040311,WDF5,360
1098,USW00014765,20040311,WESD,0
1099,USW00014765,20040311,WSF2,130
1100,USW00014765,20040311,WSF5,156
1101,USW00014765,20040312,TMAX,100
1102,USW00014765,20040312,TMIN,-11
1103,USW00014765,20040312,PRCP,0
1104,USW00014765,20040312,SNOW,0
1105,USW00014765,20040312,SNWD,0
1106,USW00014765,20040312,AWND,54
1107,USW00014765,20040312,FMTM,1146
1108,USW00014765,20040312,PGTM,1145
1109,USW00014765,20040312,TAVG,44
1110,USW00014765,20040312,WDF2,260
1111,USW00014765,20040312,WDF5,260
1112,USW00014765,20040312,WESD,0
1113,USW00014765,20040312,WSF2,170
1114,USW00014765,20040312,WSF5,219
1115,USW00014765,20040312,WT11,1
1116,USW00014765,20040312,WT16,1
1117,USW00014765,20040312,WT18,1
1118,USW00014765,20040313,TMAX,61
1119,USW00014765,20040313,TMIN,-17
1120,USW00014765,20040313,PRCP,0
1121,USW00014765,20040313,SNOW,0
1122,USW00014765,20040313,SNWD,0
1123,USW00014765,20040313,AWND,62
1124,USW00014765,20040313,FMTM,1609
1125,USW00014765,20040313,PGTM,1224
1126,USW00014765,20040313,TAVG,22
1127,USW00014765,20040313,WDF2,310
1128,USW00014765,20040313,WDF5,310
1129,USW00014765,20040313,WESD,0
1130,USW00014765,20040313,WSF2,103
1131,USW00014765,20040313,WSF5,134
1132,USW00014765,20040314,TMAX,50
1133,USW00014765,20040314,TMIN,-61
1134,USW00014765,20040314,PRCP,0
1135,USW00014765,20040314,SNOW,0
1136,USW00014765,20040314,SNWD,0
1137,USW00014765,20040314,AWND,42
1138,USW00014765,20040314,FMTM,1707
1139,USW00014765,20040314,PGTM,1707
1140,USW00014765,20040314,TAVG,-6
1141,USW00014765,20040314,WDF2,200
1142,USW00014765,20040314,WDF5,200
1143,USW00014765,20040314,WESD,0
1144,USW00014765,20040314,WSF2,80
1145,USW00014765,20040314,WSF5,98
1146,USW00014765,20040315,TMAX,133
1147,USW00014765,20040315,TMIN,33
1148,USW00014765,20040315,PRCP,0
1149,USW00014765,20040315,SNOW,0
1150,USW00014765,20040315,SNWD,0
1151,USW00014765,20040315,AWND,55
1152,USW00014765,20040315,FMTM,949
1153,USW00014765,20040315,PGTM,955
1154,USW00014765,20040315,TAVG,83
1155,USW00014765,20040315,WDF2,270
1156,USW00014765,20040315,WDF5,270
1157,USW00014765,20040315,WESD,0
1158,USW00014765,20040315,WSF2,112
1159,USW00014765,20040315,WSF5,139
1160,USW00014765,20040315,WT16,1
1161,USW00014765,20040316,TMAX,50
1162,USW00014765,20040316,TMIN,-17
1163,USW00014765,20040316,PRCP,76
1164,USW00014765,20040316,SNOW,76
1165,USW00014765,20040316,SNWD,0
1166,USW00014765,20040316,AWND,55
1167,USW00014765,20040316,FMTM,2222
1168,USW00014765,20040316,PGTM,2218
1169,USW00014765,20040316,TAVG,17
1170,USW00014765,20040316,WDF2,60
1171,USW00014765,20040316,WDF5,60
1172,USW00014765,20040316,WESD,0
1173,USW00014765,20040316,WSF2,107
1174,USW00014765,20040316,WSF5,134
1175,USW00014765,20040316,WT01,1
1176,USW00014765,20040316,WT02,1
1177,USW00014765,20040316,WT13,1
1178,USW00014765,20040316,WT18,1
1179,USW00014765,20040316,WT22,1
1180,USW00014765,20040317,TMAX,-6
1181,USW00014765,20040317,TMIN,-33
1182,USW00014765,20040317,PRCP,25
1183,USW00014765,20040317,SNOW,25
1184,USW00014765,20040317,SNWD,76
1185,USW00014765,20040317,AWND,66
1186,USW00014765,20040317,FMTM,716
1187,USW00014765,20040317,PGTM,710
1188,USW00014765,20040317,TAVG,-17
1189,USW00014765,20040317,WDF2,20
1190,USW00014765,20040317,WDF5,10
1191,USW00014765,20040317,WESD,0
1192,USW00014765,20040317,WSF2,112
1193,USW00014765,20040317,WSF5,139
1194,USW00014765,20040317,WT01,1
1195,USW00014765,20040317,WT13,1
1196,USW00014765,20040317,WT18,1
1197,USW00014765,20040318,TMAX,6
1198,USW00014765,20040318,TMIN,-33
1199,USW00014765,20040318,PRCP,10
1200,USW00014765,20040318,SNOW,15
1201,USW00014765,20040318,SNWD,76
1202,USW00014765,20040318,AWND,32
1203,USW00014765,20040318,FMTM,1729
1204,USW00014765,20040318,PGTM,1943
1205,USW00014765,20040318,TAVG,-11
1206,USW00014765,20040318,WDF2,190
1207,USW00014765,20040318,WDF5,170
1208,USW00014765,20040318,WESD,0
1209,USW00014765,20040318,WSF2,58
1210,USW00014765,20040318,WSF5,67
1211,USW00014765,20040318,WT01,1
1212,USW00014765,20040318,WT13,1
1213,USW00014765,20040318,WT18,1
1214,USW00014765,20040319,TMAX,17
1215,USW00014765,20040319,TMIN,-44
1216,USW00014765,20040319,PRCP,41
1217,USW00014765,20040319,SNOW,46
1218,USW00014765,20040319,SNWD,51
1219,USW00014765,20040319,AWND,47
1220,USW00014765,20040319,FMTM,1526
1221,USW00014765,20040319,PGTM,1525
1222,USW00014765,20040319,TAVG,-17
1223,USW00014765,20040319,WDF2,30
1224,USW00014765,20040319,WDF5,30
1225,USW00014765,20040319,WESD,0
1226,USW00014765,20040319,WSF2,112
1227,USW00014765,20040319,WSF5,130
1228,USW00014765,20040319,WT01,1
1229,USW00014765,20040319,WT13,1
1230,USW00014765,20040319,WT16,1
1231,USW00014765,20040319,WT18,1
1232,USW00014765,20040320,TMAX,50
1233,USW00014765,20040320,TMIN,-72
1234,USW00014765,20040320,PRCP,23
1235,USW00014765,20040320,SNOW,0
1236,USW00014765,20040320,SNWD,51
1237,USW00014765,20040320,AWND,44
1238,USW00014765,20040320,FMTM,1642
1239,USW00014765,20040320,PGTM,1641
1240,USW00014765,20040320,TAVG,-11
1241,USW00014765,20040320,WDF2,210
1242,USW00014765,20040320,WDF5,210
1243,USW00014765,20040320,WESD,0
1244,USW00014765,20040320,WSF2,98
1245,USW00014765,20040320,WSF5,112
1246,USW00014765,20040320,WT01,1
1247,USW00014765,20040320,WT13,1
1248,USW00014765,20040320,WT16,1
1249,USW00014765,20040321,TMAX,111
1250,USW00014765,20040321,TMIN,-6
1251,USW00014765,20040321,PRCP,94
1252,USW00014765,20040321,SNOW,0
1253,USW00014765,20040321,SNWD,0
1254,USW00014765,20040321,AWND,55
1255,USW00014765,20040321,FMTM,1157
1256,USW00014765,20040321,PGTM,1641
1257,USW00014765,20040321,TAVG,56
1258,USW00014765,20040321,WDF2,320
1259,USW00014765,20040321,WDF5,290
1260,USW00014765,20040321,WESD,0
1261,USW00014765,20040321,WSF2,112
1262,USW00014765,20040321,WSF5,139
1263,USW00014765,20040321,WT01,1
1264,USW00014765,20040321,WT08,1
1265,USW00014765,20040321,WT13,1
1266,USW00014765,20040321,WT16,1
1267,USW00014765,20040322,TMAX,17
1268,USW00014765,20040322,TMIN,-50
1269,USW00014765,20040322,PRCP,0
1270,USW00014765,20040322,SNOW,0
1271,USW00014765,20040322,SNWD,0
1272,USW00014765,20040322,AWND,59
1273,USW00014765,20040322,FMTM,1543
1274,USW00014765,20040322,PGTM,26
1275,USW00014765,20040322,TAVG,-17
1276,USW00014765,20040322,WDF2,330
1277,USW00014765,20040322,WDF5,320
1278,USW00014765,20040322,WESD,0
1279,USW00014765,20040322,WSF2,94
1280,USW00014765,20040322,WSF5,125
1281,USW00014765,20040323,TMAX,44
1282,USW00014765,20040323,TMIN,-83
1283,USW00014765,20040323,PRCP,0
1284,USW00014765,20040323,SNOW,0
1285,USW00014765,20040323,SNWD,0
1286,USW00014765,20040323,AWND,46
1287,USW00014765,20040323,FMTM,1452
1288,USW00014765,20040323,PGTM,1451
1289,USW00014765,20040323,TAVG,-17
1290,USW00014765,20040323,WDF2,210
1291,USW00014765,20040323,WDF5,210
1292,USW00014765,20040323,WESD,0
1293,USW00014765,20040323,WSF2,103
1294,USW00014765,20040323,WSF5,125
1295,USW00014765,20040324,TMAX,94
1296,USW00014765,20040324,TMIN,-11
1297,USW00014765,20040324,PRCP,0
1298,USW00014765,20040324,SNOW,0
1299,USW00014765,20040324,SNWD,0
1300,USW00014765,20040324,AWND,38
1301,USW00014765,20040324,FMTM,1638
1302,USW00014765,20040324,PGTM,1637
1303,USW00014765,20040324,TAVG,44
1304,USW00014765,20040324,WDF2,170
1305,USW00014765,20040324,WDF5,160
1306,USW00014765,20040324,WESD,0
1307,USW00014765,20040324,WSF2,98
1308,USW00014765,20040324,WSF5,116
